ID,Post Type,Title,Content,Course Categories,Permalink,Attachment URL,Attachment Filename,Image URL,Image Filename,Parent Course Category,Vimeo Video,Lesson Categories,Topic Categories
27966,sfwd-topic,Convenience with Jess Heffernan,"<!-- wp:paragraph -->
<p>In this, the first of four sessions from Kantar, Jess Heffernan presents her view of the current trends in FMCG (particularly food) convenience. Jess has been with Kantar’s National Sensory team for 2 years and brings over a decade of experience from across the FMCG, government and supermarket industries.  The accompanying slides can be found under the 'Materials' tab.<br>Beginning her career in Product Development at PepsiCo, and then moving onto dedicated sensory and consumer research at CSIRO and then Woolworths Group, Jess has experience in leading the end-to-end execution of sensory- and consumer-based projects for the broader food industry. She has a passion for all things convenience, especially relating to meal solutions. This session was recorded on the 2nd July 2024.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/973805676?h=64c1ca512b&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""Kantar Trends Insights 2024- Convenience""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Trends, 2024, Kantar, insights, data, convenience, solutions</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/topic/convenience-with-jess-heffernan/,,,,,,video_973805676.vtt,,
27971,sfwd-topic,Greenhouse 5- Plan on a Page- 4th July 2024,"<!-- wp:paragraph -->
<p>The fith ‘Greenhouse’ session of the first Nurture group was held on the 4th July 2024. The topic of the session was ‘Plan on a Page’. The recording of the session can be seen below and the accompanying slides can be found under the 'Materials' tab.. </p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/976242668?h=2d9065022c&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""Nurture Greenhouse 1#5""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/topic/greenhouse-5-plan-on-a-page-4th-july-2024/,,,,,,video_976242668.vtt,,
27983,sfwd-topic,Value with Joseph Donovan,"<!-- wp:paragraph -->
<p>In this, the second of four sessions from Kantar, Joseph (Joey) Donovan presents his view of the current trends in FMCG (particularly food) around the actuality and perception of value. Joey is an Associate Director at Kantar Insights. This session was recorded on the 9th July 2024.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/981097089?h=f9ab318982&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""Kantar Trends Insights- Value 2024""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Some questions were taken on notice in the session and Joey has responded with these answers:-</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><!-- wp:list-item -->
<li><strong>What exactly is the reduction in ""paying more for sustainability"" related to""</strong>: I think this is a hard one to tease out and it definitely is influenced by cost-of-living pressures being faced by everyone. However, I also looked into a stat from out GlobalMonitor data and found there is a higher proportion of GenZ (58%) who feel businesses/governments are more responsible for fixing environmental problems than themselves compared to younger millennials (50%) and especially middle age (43%). I don't have information on how this has shifted in the past few years though. However, today is seems there is a higher expectation that businesses should just naturally be doing good with the younger generation. </li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Trends in personal care packaging</strong>: I loved this question, but I was fresh out of ideas. I did think of some other trends though over the last few days I have noticed<!-- wp:list -->
<ul><!-- wp:list-item -->
<li>Packaging that limits waste: Solving a pain point of some personal care packaging (like bottles, squeezy tubes, rigid packaging with small openings, etc.) that always leave you with throwing some of the product out. People don't want to see things go to waste. I think this is where novel pump ideas (like HiSmile) or packaging with removeable interiors (think lotion where you can replace the inside container that holds the cream) come into play. From the frame of value, this is allowing a consumer to get more for their money (reduction in waste, but with a personal benefit, like the Woolies ""Odd Bunch"" example)</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Mini/Travel: I have seen the mini space pick-up in this industry. You no longer need to use a B-grade product when you travel because that is all that's available in a small size. Like the Mini/Maxi trend we discussed, companies are making smaller sizes of their products available for when you are on the go. <a href=""https://www.mecca.com/en-au/edits/travel-sized-minis/"">Mecca</a> has a whole portion of their website dedicated to mini/travel!</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Reuseable/Refillable: Again, a sustainability play, but it adds value for the consumer because refilling costs less. One brand I know that does this is <a href=""https://www.lelabofragrances.com/online-lab-refills.html"">Le Labo</a> (you will have to go to the US website) but I am sure there are tons of others. I also think Sephora has a sustainability program with some cosmetics. (Note links to external sites provided).</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list --></li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Key Words: Trends, 2024, Kantar, insights, data, value, solutions, perception</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/topic/value-with-joseph-donovan/,,,,,,video_981097089.vtt,,
27988,sfwd-topic,Hangout #4 - 10th July 2024,"<!-- wp:paragraph -->
<p>Hangout #4 for Cultivate cohort 9 was held on the 10th July 2024 and the recording can be seen below. The presentations can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/981792490?h=e8be643f1c&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""Hangout 9#4""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/cohort-9-community/lessons/hangout-archive-cohort-9/topic/hangout-4-10th-july-2024/,,,,,Cultivate,video_981792490.vtt,,
28008,sfwd-topic,Health & Wellness with Carla Bonifacio,"<!-- wp:paragraph -->
<p>In this, the third of four sessions from Kantar, Carla Bonifacio presents her view of the current trends around the areas of Health and Wellness including both food and non-food products. Carla is a Senior Director at Kantar Insights. The accompanying slides can be found under the 'Materials' tab.  This session was recorded on the 16th July 2024.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/984714739?h=71d1397bd0&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""Kantar Trends Insights- Health &amp; Wellness 2024""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Health, wellness, cognitive, gut, sugar, precision, nutrition, tech, ai</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/topic/health-wellness-with-carla-bonifacio/,,,,,,video_984714739.vtt,,
28014,sfwd-topic,Conscious Choices with Sara Mawhinney,"<!-- wp:paragraph -->
<p>In this, the fourth of four sessions from Kantar, Sara Mawhinney presents her view of the current trends around the areas of Sustainability and Conscious Choices including both food and non-food products. This topic covers a wide range of issues from packaging to ingredient choices. This session was recorded on the 23rdJuly 2024.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/988747834?h=bc04f9c099&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""Kantar Trends Insights- Conscious Choices 2024""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Conscious choices, ethical, sustainable, consumer, packaging, compostable, recyclable</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/topic/conscious-choices-with-sara-mawhinney/,,,,,,video_988747834.vtt,,
28024,sfwd-topic,Hangout #5 - 7th August 2024,"<!-- wp:paragraph -->
<p>Hangout #5 for Cultivate cohort 9 was held on the 7th August 2024 and the recording can be seen below. The presentations can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/995732975?h=1c46eeb740&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""Hangout 9#5""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/cohort-9-community/lessons/hangout-archive-cohort-9/topic/hangout-5-7th-august-2024/,,,,,Cultivate,video_995732975.vtt,,
28029,sfwd-topic,Greenhouse 6 - The Range Review- 13th March 2025,"<!-- wp:paragraph -->
<p>This Nurture Greenhouse session was recorded on 13th March 2025. We discuss the range review process, hearing from a number of Seedlabbers who have been through the process with an outline from Ray Butcher and Sally Fairless.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/1065662456?h=697c2f37f0&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write; encrypted-media"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Nurture Greenhouse March 2025 - Range Review Process""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/nurture-greenhouse/lessons/greenhouse-recordings/topic/greenhouse-6-the-range-review-15th-august-2024/,,,,,Cultivate,video_1065662456.vtt,,
28042,sfwd-topic,Greenhouse 1- Onboarding Well- 12th September 2024,"<!-- wp:paragraph -->
<p>The initial ‘Greenhouse’ session of the second Nurture group was held on the 12th September 2024. The topic of the session was ‘onboarding well’. The recording of the session can be seen below.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/1009050542?h=41cd6cb0c8&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""SLA Greenhouse 2_1.mp4""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/nurture-greenhouse/lessons/greenhouse-recordings/topic/greenhouse-1-onboarding-well-12th-september-2024/,,,,,Cultivate,video_1009050542.vtt,,
28062,sfwd-topic,Introduction to Intellectual Property,"<!-- wp:paragraph -->
<p>Recorded on the 24th September 2024, Lauren Eade and Ben Dziekan from Davies Collison Cave discuss the importance of Intellectual Property to small businesses and how to approach it.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/1018111023?h=28bfa7aa98&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""Introduction to IP""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Intellectual Property, IP, trademark, patent, recipe, Davies Collison Cave, logo, protection</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business/lessons/legal-and-intellectual-property-considerations-with-davies-collison-cave/topic/introduction-to-intellectual-property/,,,,,Cultivate,video_1018111023.vtt,,
28064,sfwd-topic,Intellectual Property Business Considerations,"<!-- wp:paragraph -->
<p>Recorded on the 26th September 2024, Jessica Sapountsis and Paul Whybird form Davies Collison Cave discuss some of the wider business considerations of IP beyond the traditional trademark and patent protection and how this is important for any business to protect yourself and your investment.  Th epresenatation slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/1018506032?h=68c03ec08f&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write"" title=""IP Business Considerations""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: IP, contract nondisclosure agreements, NDA, patents, technology IP, Davies Collison Cave, recipe, exploitation, DCC,</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business/lessons/legal-and-intellectual-property-considerations-with-davies-collison-cave/topic/intellectual-property-business-considerations/,,,,,Cultivate,video_1018506032.vtt,,
28266,sfwd-topic,Greenhouse 5 - Plan on a Page - 13th Feb 2025,"<!-- wp:paragraph -->
<p>The fifth ‘Greenhouse’ session of the first Nurture group was held on the 13th February 2025. The topic of the session was ‘Plan on a Page’ and Sally Fairless presented with MiteyCo sharing their workings. The recording of the session can be seen below and the accompanying slides can be found under the 'Materials' tab.. </p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/1057677037?h=71e8dc298c&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture; clipboard-write; encrypted-media"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Nurture Greenhouse - Plan on a Page - 13th February 2025""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/nurture-greenhouse/lessons/greenhouse-recordings/topic/greenhouse-5-plan-on-a-page-4th-july-2024-2/,https://seedlabacademy.net.au/wp-content/uploads/2025/02/Nurture-Greenhouse-Feb-25-Plan-on-a-Page.pdf,Nurture-Greenhouse-Feb-25-Plan-on-a-Page.pdf,,,Cultivate,video_1057677037.vtt,,
28271,sfwd-topic,Topic,,,https://seedlabacademy.net.au/topic/topic-2/,,,,,,,,
28402,sfwd-topic,Greenhouse - Promotions Pricing and Planning July 2025 with Fix &amp; Fogg,"<!-- wp:paragraph -->
<p>This ‘Greenhouse’ session was held on the July 2025. The topic of the session was ‘Promotions, Pricing and Planning’ and we invited Thom from Fix &amp; Fogg to discuss all things data. The recording of the session can be seen below. </p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1100476320/782c008418?share=copy"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1100476320/782c008418?share=copy
</div></figure>
<!-- /wp:embed -->",,https://seedlabacademy.net.au/courses/nurture-greenhouse/lessons/greenhouse-recordings/topic/greenhouse-promotions-pricing-thom-fix-and-fogg/,,,https://seedlabacademy.net.au/wp-content/uploads/2025/07/Screenshot-2025-07-29-at-1.24.55-pm.png,Screenshot-2025-07-29-at-1.24.55-pm.png,Cultivate,video_1100476320.vtt,,
